,id,price
284,891289579,2795.0
285,289860169,2795.0
286,838289026,2796.0
287,741596643,2797.0
288,166677444,2797.0
289,209637185,2797.0
290,755815070,2797.0
291,804811431,2797.0
292,267193783,2797.0
293,481568876,2797.0
294,110948782,2797.0
295,312936718,2797.0
296,837675019,2797.0
297,588380576,2797.0
298,495775120,2797.0
299,988027588,2797.0
300,632797067,2797.0
301,648274187,2798.0
302,348277722,2799.0
303,623255151,2799.0
304,458186308,2799.0
305,493500959,2800.0
306,366966380,2800.0
307,753233658,2800.0
308,281373571,2800.0
309,127316656,2800.0
310,318754245,2800.0
311,486091727,2800.0
312,337493407,2800.0
313,812626171,2800.0
314,335033320,2800.0
315,205095481,2800.0
316,610229926,2801.0
317,320356812,2801.0
318,442672727,2801.0
319,652926686,2801.0
320,583587553,2801.0
321,984137804,2801.0
322,833454651,2801.0
323,645150336,2801.0
324,721574867,2801.0
325,518655632,2801.0
326,829997894,2802.0
327,213779946,2802.0
328,893578401,2802.0
329,648824996,2802.0
330,477904424,2803.0
331,426303963,2803.0
332,560092716,2803.0
333,314106328,2803.0
334,937088662,2803.0
335,416306464,2803.0
336,717990366,2803.0
337,896812244,2803.0
338,163661007,2803.0
339,244446960,2803.0
340,255185791,2803.0
341,795946608,2803.0
342,429083056,2803.0
343,736331078,2804.0
344,379200840,2804.0
345,701550854,2804.0
346,452926067,2804.0
347,365155646,2804.0
348,654741823,2804.0
349,832611907,2804.0
350,366203657,2804.0
351,377196911,2804.0
352,225116214,2804.0
353,978087876,2804.0
354,763199242,2805.0
355,627252930,2805.0
356,706467236,2805.0
357,513792480,2805.0
358,515508919,2805.0
359,517769383,2805.0
360,566663473,2805.0
361,393737577,2805.0
362,906818176,2806.0
363,869089320,2806.0
364,688930862,2806.0
365,670504130,2807.0
366,971387036,2807.0
367,563960053,2807.0
368,487991925,2808.0
369,797949178,2808.0
370,739080771,2808.0
371,872011625,2808.0
372,678665112,2808.0
373,649303059,2808.0
374,595645303,2809.0
375,983184242,2809.0
376,662369700,2809.0
377,398492465,2809.0
378,518415886,2810.0
379,465987019,2810.0
380,396491831,2810.0
381,775517153,2810.0
382,753818155,2810.0
383,750920376,2811.0
384,967760970,2811.0
385,364075620,2811.0
386,391011371,2811.0
387,246984822,2812.0
388,101671253,2812.0
389,423386499,2812.0
390,509564448,2812.0
391,213960706,554.0
392,937920631,554.0
393,721557655,554.0
394,589405486,554.0
395,150194638,554.0
396,549616078,554.0
397,964335691,554.0
398,331728952,554.0
399,771411005,554.0
400,726903741,554.0
401,184436147,554.0
402,566874954,554.0
403,884044666,554.0
404,214325469,554.0
405,767657972,554.0
406,669978299,555.0
407,213526459,555.0
408,298785151,555.0
409,781065239,555.0
410,329007398,555.0
411,814533311,555.0
412,912803667,555.0
413,576904567,555.0
414,395058575,555.0
415,131566922,555.0
416,875429869,555.0
417,965034995,556.0
418,997443078,556.0
419,525756851,556.0
420,135450178,556.0
421,568399547,2812.0
422,252356660,2812.0
423,240679325,2812.0
424,814696032,2812.0
425,477768118,2812.0
426,686651590,2812.0
427,921671471,2813.0
428,455175662,2813.0
429,111804033,2813.0
430,135114275,2814.0
431,560677963,2814.0
432,671388773,2814.0
433,555443527,2815.0
434,302466141,2815.0
435,448084133,2815.0
436,900125578,2815.0
437,612463677,2815.0
438,480736118,2815.0
439,389004598,2815.0
440,329149643,2815.0
441,844266327,2815.0
442,795551142,2815.0
443,468525163,2815.0
444,647571440,2815.0
445,103726824,2815.0
446,207806907,2816.0
447,524037946,2816.0
448,502920216,2816.0
449,875086326,2816.0
450,953831367,2816.0
451,657829388,2816.0
452,479733631,2817.0
453,643616060,2817.0
454,319457297,2817.0
455,397166679,2817.0
456,664518911,2817.0
457,455426018,2817.0
458,411726419,2817.0
459,922594442,2817.0
460,635332382,2817.0
461,225182841,2817.0
462,359735969,2817.0
463,259218473,2818.0
464,778055933,2818.0
465,489761690,2818.0
466,922295573,2818.0
467,413599736,2818.0
468,236672372,2818.0
469,323869590,2818.0
470,408155791,2818.0
471,631412445,2818.0
472,260451619,2818.0
473,665818289,2818.0
474,659378067,2819.0
475,278920210,2819.0
476,963342287,2819.0
477,848011272,2819.0
478,444138150,2820.0
479,647578721,2821.0
480,685841466,2821.0
481,131288651,2821.0
482,543440801,2821.0
483,869379559,2821.0
484,898658823,2821.0
485,763823946,2821.0
486,716611174,2821.0
487,156859439,2821.0
488,256691178,2822.0
489,363254294,2822.0
490,132249129,2822.0
491,845277082,2822.0
492,716484055,2822.0
493,317830304,2822.0
494,867711790,2822.0
495,685953215,2822.0
496,360189558,2822.0
497,516556624,2822.0
498,407788667,2822.0
499,745549889,2822.0
500,344988691,2822.0
501,572057470,2822.0
502,910438032,2822.0
503,551121250,2822.0
504,403102081,2822.0
505,924144006,2822.0
506,837179433,2822.0
507,766392693,2822.0
508,772982206,2822.0
509,101091349,2822.0
510,944014675,2822.0
511,790569379,2823.0
512,725292859,2823.0
513,350534551,2823.0
514,760967168,2823.0
515,379740261,2823.0
516,818629471,2823.0
517,282185165,2824.0
518,479505191,2824.0
519,258157019,2824.0
520,670317833,2824.0
521,127676542,2824.0
522,494610579,2825.0
523,644126449,2825.0
524,700632405,2825.0
525,771857583,2825.0
526,667540622,2825.0
527,228003243,2825.0
528,985852580,2826.0
529,712155330,2826.0
530,295234387,2826.0
531,248798053,2826.0
532,702306896,2826.0
533,296725959,2826.0
534,924627625,2826.0
535,435715269,2826.0
536,414612888,2826.0
537,431255970,2827.0
538,910215394,2827.0
539,957875832,2827.0
540,442633934,2827.0
541,156119859,2827.0
542,606323783,2828.0
543,934230669,2828.0
544,367773680,2829.0
545,250796775,2829.0
546,648113343,2829.0
547,276277706,2829.0
548,789509536,2829.0
549,665013561,2829.0
550,188383107,2830.0
551,425458991,2830.0
552,773863307,2830.0
553,315389016,2830.0
554,748698658,2830.0
555,533590124,2830.0
556,820676006,2830.0
557,335332605,2831.0
558,126836741,2831.0
559,366539945,2831.0
560,737685570,2831.0
561,607079023,2831.0
562,511911551,2832.0
563,910891293,2832.0
564,388059335,2832.0
565,173524783,2832.0
566,261283317,2832.0
567,972686477,2832.0
568,938678636,2832.0
569,627698211,2833.0
570,112913064,2833.0
571,934308296,2833.0
572,605439304,2833.0
573,382121832,2833.0
574,401491222,2833.0
575,315954673,2833.0
576,886269587,2834.0
577,655776760,2834.0
578,138041189,2834.0
579,756074015,2834.0
580,178164115,2834.0
581,393084073,2834.0
582,543395130,2834.0
583,910634412,2834.0
584,658398101,2835.0
585,384675361,2835.0
586,666549559,2835.0
587,353646929,2835.0
588,513866568,2835.0
589,122341821,2835.0
590,443526212,2836.0
591,576757899,2836.0
592,547073589,2837.0
593,893353805,2837.0
594,379151460,2838.0
595,180577361,2838.0
596,286405486,2838.0
597,156456603,2838.0
598,972708789,2838.0
599,859222308,2838.0
600,661351519,2838.0
601,585761471,2838.0
602,145062326,2838.0
603,387138705,2838.0
604,550506748,2838.0
605,373618164,2838.0
606,884957381,2839.0
607,484954014,2839.0
608,308964840,2839.0
609,296066188,2839.0
610,533909114,2839.0
611,270050289,2839.0
612,412895229,2839.0
613,755627627,2839.0
614,778849436,2839.0
615,831314258,2839.0
616,964964202,2839.0
617,103986754,2839.0
618,954627469,2839.0
619,309166806,2839.0
620,480493477,2839.0
621,124322488,2840.0
622,267875070,2840.0
623,435015838,2840.0
624,952500551,2840.0
625,674056133,2840.0
626,481111090,2840.0
627,245412929,2840.0
628,940998399,2841.0
629,498212515,2841.0
630,273349843,2841.0
631,666877692,2841.0
632,331158368,2841.0
633,500519508,2841.0
634,676737341,2841.0
635,373962186,2841.0
636,428950896,2841.0
637,686228880,2841.0
638,852193582,2841.0
639,617900190,2841.0
640,672423840,2842.0
641,559535813,2842.0
642,873684523,2843.0
643,191216005,2843.0
644,437833162,2843.0
645,347639094,2843.0
646,554512804,2843.0
647,764910457,2843.0
648,764343772,2843.0
649,706113604,2843.0
650,251244471,2843.0
651,712614233,2843.0
652,825191404,2844.0
653,625490849,2844.0
654,258491706,2844.0
655,781205899,2844.0
656,224127281,2844.0
657,893862952,2845.0
658,895489815,2845.0
659,870959933,2845.0
660,503677221,2845.0
661,667681697,2846.0
662,557679737,2846.0
663,221503475,2846.0
664,550771697,2846.0
665,838922895,2846.0
666,228063987,2846.0
667,463956218,2846.0
668,581548714,2846.0
669,953864144,2846.0
670,446840155,2846.0
671,343246483,2846.0
672,737161673,2847.0
673,262324890,2847.0
674,541648275,2847.0
675,825616869,2848.0
676,755654629,2848.0
677,280950867,2848.0
678,344980601,2849.0
679,465896464,2849.0
680,542130497,2850.0
681,511036404,2850.0
682,903257639,2850.0
683,845766330,2850.0
684,967402530,2851.0
685,911735339,2851.0
686,948262220,2851.0
687,645952147,2851.0
688,865302113,2851.0
689,145263552,2852.0
690,703498346,2852.0
691,954293206,2852.0
692,346639885,2852.0
693,923317747,2852.0
694,205853305,2853.0
695,810948897,2853.0
696,568476494,2853.0
697,908569146,2853.0
698,407090625,2853.0
699,847783099,2853.0
700,671273616,2854.0
701,499642336,2854.0
702,577737769,2854.0
703,911983654,2854.0
704,594916519,2854.0
705,280206373,2854.0
706,162778302,2854.0
707,508495885,2854.0
708,823469293,2854.0
709,550961119,2854.0
710,402738876,2855.0
711,921826338,2855.0
712,308911858,2855.0
713,345900542,2855.0
714,204447257,2856.0
715,102674578,2856.0
716,911791034,2856.0
717,438868162,2856.0
718,146740415,2856.0
719,171255346,2856.0
720,551425164,2856.0
721,829181396,556.0
722,954789342,556.0
723,388624228,556.0
724,680962914,556.0
725,769222545,556.0
726,364553576,556.0
727,912252235,556.0
728,698293318,556.0
729,666511340,556.0
730,252915604,556.0
731,252230436,557.0
732,826159996,557.0
733,327405519,557.0
734,372911164,557.0
735,238834449,557.0
736,659596740,557.0
737,431996381,557.0
738,172663435,557.0
739,438350433,557.0
740,171280100,557.0
741,420632887,557.0
742,293338984,557.0
743,402223566,557.0
744,468668438,557.0
745,452958955,557.0
746,678001193,557.0
747,983227385,557.0
748,363133193,557.0
749,603216695,557.0
750,244523323,557.0
751,704205307,2856.0
752,394793237,2856.0
753,697792181,2856.0
754,408152691,2857.0
755,366470903,2857.0
756,851950744,2857.0
757,739380186,2857.0
758,124505247,2857.0
759,583301626,2858.0
760,116824936,2858.0
761,998137471,2858.0
762,287343403,2858.0
763,131080108,2858.0
764,757277382,2858.0
765,612475258,2858.0
766,938311483,2858.0
767,421080182,2858.0
768,983564111,2858.0
769,427892378,2858.0
770,833121380,2858.0
771,879199113,2858.0
772,408416604,2858.0
773,346828304,2859.0
774,333409794,2859.0
775,775814588,2859.0
776,579829588,2859.0
777,602862740,2859.0
778,629091010,2859.0
779,200559670,2859.0
780,228700233,2860.0
781,726234050,2860.0
782,665907095,2860.0
783,392505011,2860.0
784,979074751,2860.0
785,496647528,2861.0
786,628969277,2861.0
787,721080891,2861.0
788,888520570,2861.0
789,499544797,2861.0
790,516405822,2861.0
791,867184211,2861.0
792,776477527,2862.0
793,812630885,2862.0
794,407857712,2862.0
795,863571104,2862.0
796,875130486,2862.0
797,699445502,2862.0
798,453093895,2862.0
799,262559372,2862.0
800,196781540,2862.0
801,707886870,2862.0
802,332584043,2862.0
803,520947594,2862.0
804,635500190,2863.0
805,570740732,2863.0
806,874764084,2863.0
807,574445866,2863.0
808,366917723,2863.0
809,508397701,2863.0
810,633015737,2863.0
811,186041118,2863.0
812,800261615,2863.0
813,919651826,2863.0
814,823363844,2863.0
815,413168675,2863.0
816,258053864,2863.0
817,581461061,2863.0
818,337399711,2863.0
819,195105119,2863.0
820,602338223,2863.0
821,209985669,2864.0
822,240963267,2865.0
823,621711877,2865.0
824,663447970,2866.0
825,124320354,2866.0
826,315167208,2866.0
827,464117767,2866.0
828,228372144,2866.0
829,263787179,2867.0
830,444916912,2867.0
831,941174905,2867.0
832,205146449,2867.0
833,108735848,2867.0
834,978319359,2867.0
835,474790850,2867.0
836,403319148,2867.0
837,737175079,2867.0
838,404121754,2867.0
839,872228893,2867.0
840,859398694,2867.0
841,268567328,2868.0
842,905518819,2868.0
843,222566424,2868.0
844,988190167,2868.0
845,391992435,2869.0
846,621363420,2869.0
847,180781822,2869.0
848,488430447,2869.0
849,336237957,2869.0
850,439618698,2870.0
851,107925655,2870.0
852,258275518,2870.0
853,830505540,2870.0
854,513037179,2870.0
855,747291822,2870.0
856,177793761,2870.0
857,174674214,2870.0
858,148888763,2870.0
859,801165239,2871.0
860,310945945,2871.0
861,697170808,2871.0
862,190527963,2871.0
863,871359897,2871.0
864,612886100,2872.0
865,875923457,2872.0
866,592329366,2872.0
867,465004079,2872.0
868,806770770,2872.0
869,634911013,2872.0
870,117956728,2872.0
871,615031825,2872.0
872,510631022,2872.0
873,154012324,2872.0
874,758751383,2872.0
875,581307607,2872.0
876,608919459,2873.0
877,409556676,2873.0
878,353018283,2873.0
879,293686273,2873.0
880,204043670,2873.0
881,416027879,2873.0
882,889180056,2873.0
883,877115610,2873.0
884,121745966,2873.0
885,843897268,2873.0
886,812106673,2873.0
887,354840799,2874.0
888,421842172,2874.0
889,885682775,2874.0
890,928867048,2874.0
891,335464570,2874.0
892,184444076,2874.0
893,981228693,2874.0
894,426205582,2874.0
895,721393873,2874.0
896,187429708,2875.0
897,325180183,2875.0
898,944233305,2875.0
899,765622765,2875.0
900,790668820,2875.0
901,675773032,2876.0
902,840031966,2876.0
903,330126565,2877.0
904,411069191,2877.0
905,724238700,2877.0
906,605180072,2877.0
907,602329085,2877.0
908,818645723,2878.0
909,296352329,2878.0
910,905798897,2878.0
911,948758260,2878.0
912,716259525,2878.0
913,143350903,2879.0
914,726443957,2879.0
915,404387793,2879.0
916,916227610,2879.0
917,189967515,2879.0
918,240701316,2879.0
919,409210671,2879.0
920,227283159,2879.0
921,236600697,2879.0
922,835676147,2880.0
923,765239602,2880.0
924,724274009,2881.0
925,341212266,2881.0
926,277009481,2881.0
927,912293513,2882.0
928,395821107,2882.0
929,823012992,2882.0
930,907689825,2882.0
931,678126493,2882.0
932,683087693,2883.0
933,482911552,2883.0
934,402544388,2883.0
935,720996839,2884.0
936,933928494,2885.0
937,965900321,2885.0
938,906729882,2885.0
939,808360914,2885.0
940,775609101,2885.0
941,568646149,2886.0
942,436089400,2886.0
943,543118393,2887.0
944,711265714,2887.0
945,549081868,2888.0
946,633594015,2889.0
947,206134363,2889.0
948,577321484,2889.0
949,607860536,2889.0
950,979345892,2889.0
951,907729750,2889.0
952,476283919,2889.0
953,586917840,2889.0
954,250560320,2889.0
955,936750881,2889.0
956,979027834,2890.0
957,116980850,2890.0
958,344762810,2890.0
959,232083703,2890.0
960,542896436,2890.0
961,249088521,2891.0
962,407698980,2891.0
963,904776985,2891.0
964,577131917,2891.0
965,226653680,2891.0
966,648213202,2891.0
967,654080199,2892.0
968,370841335,2892.0
969,522212460,2893.0
970,606153064,2893.0
971,838450447,2893.0
972,813499745,2893.0
973,398434815,2893.0
974,103547870,2893.0
975,520197157,2893.0
976,167085880,2893.0
977,743999084,2893.0
978,440863020,2894.0
979,376897835,2894.0
980,399014994,2894.0
981,369064036,2895.0
982,898278380,2895.0
983,911303394,2895.0
984,233928385,2896.0
985,743982248,2896.0
986,147339381,2896.0
987,501175696,2896.0
988,964065670,2896.0
989,981840399,2896.0
990,313640961,2896.0
991,572620544,2896.0
992,548641995,2896.0
993,659616785,2896.0
994,901925675,2897.0
995,434269756,2897.0
996,387115060,2897.0
997,170144671,2897.0
998,323947721,2897.0
999,657499399,2897.0
1000,480523481,2898.0
1001,348471096,2898.0
1002,230003378,2898.0
1003,496400239,2898.0
1004,781438193,2898.0
1005,602612463,2898.0
1006,660703339,2898.0
1007,720271395,2898.0
1008,101064663,2898.0
1009,140161221,2898.0
1010,699950538,2899.0
1011,145617929,2900.0
1012,426067045,2900.0
1013,277720012,2901.0
1014,100735142,2901.0
1015,268122046,2901.0
1016,319924310,2901.0
1017,178718324,2902.0
1018,878836048,2902.0
1019,690615946,2902.0
1020,336531898,2902.0
1021,980938828,2902.0
1022,891858830,2903.0
1023,480773565,2903.0
1024,107578750,2903.0
1025,481097991,2903.0
1026,539106901,2903.0
1027,439305312,2904.0
1028,714884067,2904.0
1029,602162877,2904.0
1030,965633647,2904.0
1031,901936984,2905.0
1032,114807183,2905.0
1033,918812064,2905.0
1034,751737888,2905.0
1035,392206235,2905.0
1036,550499622,2905.0
1037,802698655,2905.0
1038,778280971,2905.0
1039,982810933,2905.0
1040,848128551,2906.0
1041,253022588,2906.0
1042,442302312,2906.0
1043,946688805,2907.0
1044,849743317,2907.0
1045,104046689,2907.0
1046,303198479,2907.0
1047,770017048,2907.0
1048,241459262,2907.0
1049,606902042,2907.0
1050,697672381,2907.0
1051,501167251,557.0
1052,772991109,558.0
1053,348557490,558.0
1054,772449164,558.0
1055,922670734,558.0
1056,202618174,558.0
1057,933045439,558.0
1058,120171048,558.0
1059,706700646,558.0
1060,469946712,558.0
1061,660778948,558.0
1062,915860217,558.0
1063,233398155,558.0
1064,565047473,558.0
1065,642163505,558.0
1066,868895690,558.0
1067,436510683,558.0
1068,715308429,558.0
1069,664552404,558.0
1070,528147058,558.0
1071,593436098,558.0
1072,549187304,558.0
1073,890477422,558.0
1074,841638402,558.0
1075,214316856,558.0
1076,346834498,558.0
1077,902020943,558.0
1078,579948122,558.0
1079,184314510,558.0
1080,948193852,558.0
1081,290382352,2908.0
1082,373634365,2908.0
1083,400983392,2909.0
1084,196524123,2909.0
1085,569904257,2909.0
1086,719911161,2909.0
1087,600367350,2909.0
1088,448588502,2910.0
1089,210472933,2911.0
1090,243150005,2911.0
1091,972643402,2911.0
1092,290260353,2911.0
1093,589472345,2912.0
1094,857401925,2912.0
1095,224238987,2912.0
1096,465936696,2912.0
1097,322526045,2912.0
1098,686282250,2912.0
1099,805213192,2912.0
1100,487689458,2913.0
1101,937502477,2913.0
1102,562515927,2913.0
1103,228026410,2913.0
1104,138947624,2913.0
1105,207374123,2913.0
1106,788732153,2913.0
1107,881213926,2913.0
1108,795101485,2913.0
1109,949232237,2913.0
1110,337120173,2914.0
1111,160507982,2914.0
1112,672369236,2915.0
1113,867146729,2915.0
1114,640348465,2915.0
1115,888178962,2915.0
1116,963276200,2916.0
1117,645352606,2917.0
1118,395325210,2917.0
1119,424384826,2917.0
1120,728724784,2917.0
1121,322677535,2918.0
1122,322631327,2918.0
1123,301439590,2918.0
1124,525490010,2918.0
1125,215908958,2918.0
1126,296801108,2919.0
1127,425697660,2919.0
1128,875887897,2919.0
1129,305946396,2919.0
1130,935971376,2919.0
1131,154244578,2919.0
1132,482985452,2920.0
1133,492028218,2920.0
1134,758999019,2920.0
1135,596995006,2920.0
1136,902734722,2921.0
1137,661087122,2921.0
1138,813044013,2921.0
1139,962786072,2921.0
1140,692853759,2921.0
1141,348853308,2921.0
1142,714658601,2922.0
1143,806826189,2922.0
1144,550071044,2922.0
1145,974777252,2922.0
1146,165261140,2922.0
1147,117025896,2923.0
1148,802842857,2923.0
1149,505177682,2923.0
1150,136552377,2923.0
1151,661030708,2923.0
1152,855486927,2923.0
1153,725441063,2923.0
1154,790020145,2923.0
1155,829252577,2923.0
1156,577843869,2923.0
1157,725239204,2923.0
1158,778987299,2924.0
1159,396090156,2925.0
1160,262525073,2925.0
1161,701342804,2925.0
1162,292649314,2925.0
1163,506322465,2925.0
1164,732525180,2925.0
1165,861285054,2926.0
1166,571527402,2926.0
1167,940688991,2926.0
1168,548558688,2927.0
1169,382526938,2927.0
1170,853566377,2927.0
1171,927581062,2928.0
1172,171584027,2928.0
1173,322822827,2929.0
1174,523438741,2929.0
1175,132861066,2929.0
1176,991646707,2929.0
1177,512204966,2930.0
1178,453134214,2930.0
1179,301568367,2930.0
1180,265341017,2930.0
1181,192268936,2930.0
1182,124614169,2930.0
1183,720839845,2930.0
1184,665146761,2930.0
1185,214716025,2930.0
1186,851752908,2931.0
1187,914888736,2931.0
1188,976841918,2931.0
1189,550908817,2932.0
1190,410631955,2932.0
1191,713628203,2932.0
1192,945701857,2933.0
1193,768854655,2933.0
1194,808602009,2933.0
1195,880747625,2933.0
1196,301329327,2933.0
1197,736305603,2934.0
1198,527316092,2934.0
1199,497163138,2935.0
1200,511128943,2935.0
1201,925739525,2935.0
1202,133725575,2936.0
1203,422628825,2936.0
1204,625261308,2936.0
1205,944367957,2936.0
1206,800407696,2937.0
1207,535537435,2937.0
1208,305934507,2937.0
1209,655361967,2937.0
1210,128487084,2938.0
1211,931131013,2938.0
1212,111837626,2938.0
1213,424527776,2939.0
1214,104155386,2939.0
1215,113673061,2939.0
1216,663095666,2939.0
1217,918607908,2939.0
1218,609186990,2939.0
1219,241416100,2939.0
1220,245382615,2939.0
1221,832694140,2939.0
1222,372421360,2939.0
1223,946781715,2939.0
1224,541767904,2940.0
1225,375469872,2940.0
1226,585339572,2940.0
1227,380083994,2940.0
1228,151478512,2940.0
1229,629364371,2940.0
1230,636062427,2940.0
1231,549978495,2940.0
1232,246970342,2941.0
1233,488503220,2941.0
1234,202387466,2942.0
1235,738589512,2942.0
1236,156495754,2942.0
1237,723415308,2942.0
1238,794692047,2942.0
1239,320619627,2942.0
1240,364697689,2943.0
1241,902879247,2943.0
1242,590841207,2944.0
1243,815785887,2944.0
1244,892925558,2945.0
1245,660724630,2945.0
1246,702076428,2945.0
1247,666816517,2945.0
1248,855335570,2946.0
1249,287023648,2946.0
1250,314380704,2946.0
1251,831200051,2946.0
1252,206377535,2946.0
1253,532057412,2946.0
1254,363062892,2947.0
1255,761919393,2947.0
1256,198474303,2947.0
1257,609314917,2947.0
1258,620337087,2947.0
1259,419135849,2947.0
1260,839200976,2947.0
1261,137681198,2947.0
1262,201626691,2947.0
1263,393348147,2947.0
1264,471250103,2947.0
